vm,script,mean_ns,median_ns,min_ns,max_ns,stddev_ns,iterations
chrysalis-aot,auction_2-5,226144,226066,226044,226322,154,3
haskell,auction_2-5,110121,110121,109497,111167,3538,0
opshin,auction_2-5,109160000,109160000,105730000,127980000,6280000,20
plutigo,auction_2-5,1011728,1011728,0,0,0,5703
plutuz,auction_2-5,239458,232760,222121,433583,18344,10000
scalus-cek,auction_2-5,167597,167597,167597,167597,0,1
scalus-jit,auction_2-5,50414,50414,50414,50414,0,1
uplc-turbo,auction_2-5,184086,182924,181121,229335,6292,100
uplc-turbo-bc,auction_2-5,143157,139272,138153,186055,9153,100
blaze-jsc,coop-1,791700,791700,671000,1276400,10133,632
blaze-v8,coop-1,781800,781800,678100,1673900,10397,640
chrysalis,coop-1,201704,201724,201360,202029,334,3
chrysalis-aot,coop-1,205366,204403,202921,208774,3043,3
haskell,coop-1,111582,111582,111202,112245,2047,0
opshin,coop-1,15000000,15000000,12860000,32869999,4390000,134
plutigo,coop-1,1047133,1047133,0,0,0,5761
plutuz,coop-1,199569,191786,185501,387157,15927,10000
scalus-cek,coop-1,-1,-1,-1,-1,-1,0
scalus-jit,coop-1,-1,-1,-1,-1,-1,0
uplc-turbo,coop-1,163779,162659,160937,182365,2972,100
uplc-turbo-bc,coop-1,143771,143489,138281,151699,2896,100
blaze-jsc,coop-2,2635600,2635600,2207700,3712500,44805,190
blaze-v8,coop-2,2626100,2626100,2260900,3598600,42017,191
chrysalis,coop-2,592055,590449,589572,596145,3568,3
chrysalis-aot,coop-2,602638,596806,596263,614844,10574,3
haskell,coop-2,365110,365110,361653,375387,24783,0
opshin,coop-2,36370000,36370000,31150000,55380000,7520000,55
plutigo,coop-2,3077335,3077335,0,0,0,1977
plutuz,coop-2,575936,573063,544830,1027888,26757,8682
scalus-cek,coop-2,-1,-1,-1,-1,-1,0
scalus-jit,coop-2,-1,-1,-1,-1,-1,0
uplc-turbo,coop-2,512095,509237,502513,537571,7427,100
uplc-turbo-bc,coop-2,485931,483575,468551,626072,21916,100
blaze-jsc,coop-3,6295200,6295200,5770600,7140500,73024,80
blaze-v8,coop-3,6313900,6313900,5849100,7392600,63770,80
chrysalis,coop-3,1936749,1939108,1926707,1944433,9095,3
chrysalis-aot,coop-3,2013163,2017170,2003366,2018954,8531,3
haskell,coop-3,1112642,1112642,1106909,1121844,31482,0
opshin,coop-3,35780000,35780000,30010000,64190000,7590000,56
plutigo,coop-3,7925481,7925481,0,0,0,751
plutuz,coop-3,1422265,1413777,1359576,1908749,39723,3516
scalus-cek,coop-3,-1,-1,-1,-1,-1,0
scalus-jit,coop-3,-1,-1,-1,-1,-1,0
uplc-turbo,coop-3,1092789,1081379,1071285,1291813,30001,100
uplc-turbo-bc,coop-3,1290844,1287327,1267725,1573021,30047,100
blaze-jsc,coop-4,3291400,3291400,2602200,5500500,87880,152
blaze-v8,coop-4,3122900,3122900,2584600,4346100,52464,161
chrysalis,coop-4,763155,763252,760339,765875,2769,3
chrysalis-aot,coop-4,764717,764878,763349,765924,1294,3
haskell,coop-4,480507,480507,477058,492189,25683,0
opshin,coop-4,39900000,39900000,34000000,62230000,7810000,51
plutigo,coop-4,3577560,3577560,0,0,0,1660
plutuz,coop-4,696219,691618,657024,1255911,30086,7182
scalus-cek,coop-4,-1,-1,-1,-1,-1,0
scalus-jit,coop-4,-1,-1,-1,-1,-1,0
uplc-turbo,coop-4,541232,539962,529985,577165,7376,100
uplc-turbo-bc,coop-4,528855,528194,522988,576190,5957,100
blaze-jsc,coop-5,1382100,1382100,1165500,2011200,24048,362
blaze-v8,coop-5,1486400,1486400,1194300,3026300,35376,337
chrysalis,coop-5,383061,382808,382705,383671,530,3
chrysalis-aot,coop-5,386118,384499,383755,390100,3468,3
haskell,coop-5,198259,198259,197702,199137,2999,0
opshin,coop-5,40320000,40320000,33080000,63850000,8640000,50
plutigo,coop-5,1798032,1798032,0,0,0,3345
plutuz,coop-5,374887,369384,351356,523985,18530,10000
scalus-cek,coop-5,-1,-1,-1,-1,-1,0
scalus-jit,coop-5,-1,-1,-1,-1,-1,0
uplc-turbo,coop-5,302478,300475,296615,316632,4712,100
uplc-turbo-bc,coop-5,246494,242634,239833,316200,9010,100
blaze-jsc,coop-6,2266700,2266700,1982500,3094400,29467,221
blaze-v8,coop-6,2321600,2321600,2045500,3306600,25073,216
chrysalis,coop-6,525009,525540,523467,526021,1357,3
chrysalis-aot,coop-6,531888,532584,530364,532716,1321,3
haskell,coop-6,360373,360373,345804,382418,73239,0
opshin,coop-6,18240000,18240000,15860000,35470000,4830000,110
plutigo,coop-6,2809967,2809967,0,0,0,2136
plutuz,coop-6,501418,497480,473241,1122949,23323,9972
scalus-cek,coop-6,-1,-1,-1,-1,-1,0
scalus-jit,coop-6,-1,-1,-1,-1,-1,0
uplc-turbo,coop-6,458276,447664,442848,606270,30104,100
uplc-turbo-bc,coop-6,446610,434763,432343,578210,31637,100
blaze-jsc,coop-7,1100400,1100400,946500,1626800,13975,455
blaze-v8,coop-7,1208800,1208800,986500,2359100,26351,414
chrysalis,coop-7,276297,268271,266424,294194,15527,3
chrysalis-aot,coop-7,269259,267728,267677,272374,2697,3
haskell,coop-7,155131,155131,154710,155667,2161,0
opshin,coop-7,17330000,17330000,14960000,35850000,5010000,117
plutigo,coop-7,1478782,1478782,0,0,0,4095
plutuz,coop-7,274238,267505,254351,777873,21173,10000
scalus-cek,coop-7,-1,-1,-1,-1,-1,0
scalus-jit,coop-7,-1,-1,-1,-1,-1,0
uplc-turbo,coop-7,228775,228226,226770,249762,2710,100
uplc-turbo-bc,coop-7,200874,199760,198526,216610,2881,100
blaze-jsc,crowdfunding-success-1,690000,690000,576600,1394600,10626,725
blaze-v8,crowdfunding-success-1,700900,700900,587700,1343200,10303,714
chrysalis,crowdfunding-success-1,229054,229167,228752,229244,264,3
chrysalis-aot,crowdfunding-success-1,220424,219768,218855,222650,1980,3
haskell,crowdfunding-success-1,103882,103882,103428,104658,2363,0
opshin,crowdfunding-success-1,108830000,108830000,104230000,132360000,7280000,20
plutigo,crowdfunding-success-1,942411,942411,0,0,0,6363
plutuz,crowdfunding-success-1,236267,229261,218612,536013,18357,10000
scalus-cek,crowdfunding-success-1,151984,151984,151984,151984,0,1
scalus-jit,crowdfunding-success-1,37124,37124,37124,37124,0,1
uplc-turbo,crowdfunding-success-1,181836,182163,177660,196912,2974,100
uplc-turbo-bc,crowdfunding-success-1,126939,125036,124082,158162,4828,100
blaze-jsc,crowdfunding-success-2,715600,715600,565400,2031600,15313,699
blaze-v8,crowdfunding-success-2,720000,720000,578700,1640000,11664,695
chrysalis,crowdfunding-success-2,226501,226455,226027,227022,499,3
chrysalis-aot,crowdfunding-success-2,220616,220362,218307,223177,2445,3
haskell,crowdfunding-success-2,103702,103702,102855,105651,5555,0
opshin,crowdfunding-success-2,113720000,113720000,104640000,174010000,16260000,20
plutigo,crowdfunding-success-2,943757,943757,0,0,0,6259
plutuz,crowdfunding-success-2,232810,227300,219199,822020,15846,10000
scalus-cek,crowdfunding-success-2,149195,149195,149195,149195,0,1
scalus-jit,crowdfunding-success-2,37163,37163,37163,37163,0,1
uplc-turbo,crowdfunding-success-2,181052,179333,178246,220546,5073,100
uplc-turbo-bc,crowdfunding-success-2,125954,125139,123524,135915,2142,100
blaze-jsc,crowdfunding-success-3,870700,870700,577300,2218400,23683,575
blaze-v8,crowdfunding-success-3,703000,703000,579100,1634200,11037,712
chrysalis,crowdfunding-success-3,228840,227634,227341,231546,2347,3
chrysalis-aot,crowdfunding-success-3,218341,216841,216303,221879,3075,3
haskell,crowdfunding-success-3,102812,102812,102300,103831,2897,0
opshin,crowdfunding-success-3,124070000,124070000,105340000,170460000,19070000,20
plutigo,crowdfunding-success-3,940433,940433,0,0,0,6198
plutuz,crowdfunding-success-3,230821,226223,219469,707477,12783,10000
scalus-cek,crowdfunding-success-3,151776,151776,151776,151776,0,1
scalus-jit,crowdfunding-success-3,38748,38748,38748,38748,0,1
uplc-turbo,crowdfunding-success-3,181532,179340,177690,227864,5705,100
uplc-turbo-bc,crowdfunding-success-3,128738,125418,124472,166030,8278,100
blaze-jsc,currency-1,735900,735900,607600,1507100,11332,680
blaze-v8,currency-1,754900,754900,623900,1685900,12606,663
chrysalis,currency-1,288782,287945,285433,292968,3836,3
chrysalis-aot,currency-1,276764,277392,275425,277475,1160,3
haskell,currency-1,124095,124095,123367,125392,3970,0
opshin,currency-1,138350000,138350000,132240000,156510000,7220000,20
plutigo,currency-1,1082080,1082080,0,0,0,5510
plutuz,currency-1,262485,249848,243929,765375,29539,10000
scalus-cek,currency-1,199838,199838,199838,199838,0,1
scalus-jit,currency-1,36908,36908,36908,36908,0,1
uplc-turbo,currency-1,187732,186653,184283,228397,5812,100
uplc-turbo-bc,currency-1,144210,142291,139213,182212,5838,100
blaze-jsc,escrow-redeem_1-1,1072200,1072200,880700,2105600,19406,467
blaze-v8,escrow-redeem_1-1,1063300,1063300,875600,1972100,19033,471
chrysalis,escrow-redeem_1-1,376250,375693,374880,378177,1717,3
chrysalis-aot,escrow-redeem_1-1,390586,373870,367605,430282,34520,3
haskell,escrow-redeem_1-1,173590,173590,172500,174949,5079,0
opshin,escrow-redeem_1-1,185830000,185830000,176600000,205980000,9500000,20
plutigo,escrow-redeem_1-1,1501260,1501260,0,0,0,4146
plutuz,escrow-redeem_1-1,368668,347166,332325,803311,53318,10000
scalus-cek,escrow-redeem_1-1,269969,269969,269969,269969,0,1
scalus-jit,escrow-redeem_1-1,102650,102650,102650,102650,0,1
uplc-turbo,escrow-redeem_1-1,259979,257445,255353,330157,11847,100
uplc-turbo-bc,escrow-redeem_1-1,198570,197700,196658,219435,3368,100
blaze-jsc,escrow-redeem_1-2,1061800,1061800,888400,1680300,18793,471
blaze-v8,escrow-redeem_1-2,1060700,1060700,888300,1670400,18986,472
chrysalis,escrow-redeem_1-2,379220,379317,377149,381194,2024,3
chrysalis-aot,escrow-redeem_1-2,371521,371339,370661,372562,963,3
haskell,escrow-redeem_1-2,174229,174229,172590,178462,10876,0
opshin,escrow-redeem_1-2,185650000,185650000,175430000,206460000,9170000,20
plutigo,escrow-redeem_1-2,1494514,1494514,0,0,0,3955
plutuz,escrow-redeem_1-2,358641,351519,335340,516277,19396,10000
scalus-cek,escrow-redeem_1-2,269166,269166,269166,269166,0,1
scalus-jit,escrow-redeem_1-2,71475,71475,71475,71475,0,1
uplc-turbo,escrow-redeem_1-2,259700,259008,255444,277159,3261,100
uplc-turbo-bc,escrow-redeem_1-2,198414,196704,194679,218314,4448,100
blaze-jsc,escrow-redeem_2-1,1213900,1213900,1010899,2040700,21607,412
blaze-v8,escrow-redeem_2-1,1241800,1241800,1018799,2004600,23718,403
chrysalis,escrow-redeem_2-1,428031,429442,420290,434361,7140,3
chrysalis-aot,escrow-redeem_2-1,410108,409743,408811,411769,1512,3
haskell,escrow-redeem_2-1,201011,201011,200099,202115,4509,0
opshin,escrow-redeem_2-1,211760000,211760000,201890000,237860000,10380000,20
plutigo,escrow-redeem_2-1,1704552,1704552,0,0,0,3530
plutuz,escrow-redeem_2-1,389224,383968,367987,728960,20888,10000
scalus-cek,escrow-redeem_2-1,318579,318579,318579,318579,0,1
scalus-jit,escrow-redeem_2-1,81629,81629,81629,81629,0,1
uplc-turbo,escrow-redeem_2-1,288847,287237,283691,313989,4503,100
uplc-turbo-bc,escrow-redeem_2-1,231124,228561,226765,242301,4263,100
blaze-jsc,escrow-redeem_2-2,1205500,1205500,1004500,2187100,21096,416
blaze-v8,escrow-redeem_2-2,1202300,1202300,1009800,1854500,20559,417
chrysalis,escrow-redeem_2-2,429771,427660,426975,434676,4262,3
chrysalis-aot,escrow-redeem_2-2,423002,420825,419959,428221,4540,3
haskell,escrow-redeem_2-2,201033,201033,199069,204782,11370,0
opshin,escrow-redeem_2-2,208310000,208310000,201990000,227270000,8890000,20
plutigo,escrow-redeem_2-2,1707173,1707173,0,0,0,3535
plutuz,escrow-redeem_2-2,386794,383016,367546,2080163,22735,10000
scalus-cek,escrow-redeem_2-2,310932,310932,310932,310932,0,1
scalus-jit,escrow-redeem_2-2,103589,103589,103589,103589,0,1
uplc-turbo,escrow-redeem_2-2,295344,293529,283198,359303,14955,100
uplc-turbo-bc,escrow-redeem_2-2,233062,230645,227382,269561,6122,100
blaze-jsc,escrow-redeem_2-3,1206500,1206500,1012300,1805100,20751,415
blaze-v8,escrow-redeem_2-3,1329700,1329700,1024700,3108600,37497,377
chrysalis,escrow-redeem_2-3,431959,432914,428814,434151,2793,3
chrysalis-aot,escrow-redeem_2-3,425696,421033,420809,435246,8271,3
haskell,escrow-redeem_2-3,204214,204214,203183,205217,4342,0
opshin,escrow-redeem_2-3,220340000,220340000,201810000,291780000,28550000,20
plutigo,escrow-redeem_2-3,1694814,1694814,0,0,0,3584
plutuz,escrow-redeem_2-3,394327,385707,367959,920389,32218,10000
scalus-cek,escrow-redeem_2-3,316805,316805,316805,316805,0,1
scalus-jit,escrow-redeem_2-3,87224,87224,87224,87224,0,1
uplc-turbo,escrow-redeem_2-3,289658,286903,283252,356538,11017,100
uplc-turbo-bc,escrow-redeem_2-3,229410,228130,225977,290235,6912,100
blaze-jsc,escrow-refund-1,590500,590500,468100,1384600,11101,847
blaze-v8,escrow-refund-1,559700,559700,464900,1471200,9962,894
chrysalis,escrow-refund-1,213816,213473,211751,216223,2255,3
chrysalis-aot,escrow-refund-1,203046,203125,199687,206325,3319,3
haskell,escrow-refund-1,75230,75230,74952,75795,1711,0
opshin,escrow-refund-1,100200000,100200000,94280000,123170000,8920000,20
plutigo,escrow-refund-1,800967,800967,0,0,0,7503
plutuz,escrow-refund-1,225988,220666,215884,504415,12120,10000
scalus-cek,escrow-refund-1,118070,118070,118070,118070,0,1
scalus-jit,escrow-refund-1,19342,19342,19342,19342,0,1
uplc-turbo,escrow-refund-1,165192,165300,163543,168502,871,100
uplc-turbo-bc,escrow-refund-1,94031,92908,91719,103327,2404,100
blaze-jsc,future-increase-margin-1,756600,756600,627100,1300600,11575,661
blaze-v8,future-increase-margin-1,732900,732900,618800,1315000,10846,683
chrysalis,future-increase-margin-1,285512,283857,283834,288845,2886,3
chrysalis-aot,future-increase-margin-1,275845,274782,274020,278732,2529,3
haskell,future-increase-margin-1,123998,123998,123350,124787,3220,0
opshin,future-increase-margin-1,137720000,137720000,132500000,156760000,7260000,20
plutigo,future-increase-margin-1,1088033,1088033,0,0,0,5618
plutuz,future-increase-margin-1,255724,249607,243969,384511,12949,10000
scalus-cek,future-increase-margin-1,199818,199818,199818,199818,0,1
scalus-jit,future-increase-margin-1,37854,37854,37854,37854,0,1
uplc-turbo,future-increase-margin-1,189200,185981,183131,232694,10483,100
uplc-turbo-bc,future-increase-margin-1,146255,142859,141113,180446,7528,100
blaze-jsc,future-increase-margin-2,1578600,1578600,1287200,2414700,28888,317
blaze-v8,future-increase-margin-2,1581100,1581100,1319700,2362300,28143,317
chrysalis,future-increase-margin-2,532562,532499,531824,533365,772,3
chrysalis-aot,future-increase-margin-2,529641,529414,529283,530228,511,3
haskell,future-increase-margin-2,263269,263269,262210,264446,4645,0
opshin,future-increase-margin-2,267490000,267490000,259660000,291950000,9660000,20
plutigo,future-increase-margin-2,2187038,2187038,0,0,0,2745
plutuz,future-increase-margin-2,468620,463641,442681,676229,18299,10000
scalus-cek,future-increase-margin-2,433150,433150,433150,433150,0,1
scalus-jit,future-increase-margin-2,127434,127434,127434,127434,0,1
uplc-turbo,future-increase-margin-2,353069,352029,348364,386584,4626,100
uplc-turbo-bc,future-increase-margin-2,299026,298463,297251,314750,2143,100
blaze-jsc,future-increase-margin-3,1568500,1568500,1290100,2479000,27448,319
blaze-v8,future-increase-margin-3,1579600,1579600,1313300,2849900,29538,317
chrysalis,future-increase-margin-3,531892,531626,530729,533322,1316,3
chrysalis-aot,future-increase-margin-3,529712,529312,528089,531736,1856,3
haskell,future-increase-margin-3,267980,267980,265659,274221,15924,0
opshin,future-increase-margin-3,282910000,282910000,259510000,365080000,28510000,20
plutigo,future-increase-margin-3,2183598,2183598,0,0,0,2762
plutuz,future-increase-margin-3,469380,464267,442692,963995,21074,10000
scalus-cek,future-increase-margin-3,416918,416918,416918,416918,0,1
scalus-jit,future-increase-margin-3,119031,119031,119031,119031,0,1
uplc-turbo,future-increase-margin-3,363340,361417,348227,452868,14409,100
uplc-turbo-bc,future-increase-margin-3,300022,298876,297575,344429,5246,100
blaze-jsc,future-increase-margin-4,1549700,1549700,1322500,2405900,21385,323
blaze-v8,future-increase-margin-4,1547400,1547400,1332300,2080400,19961,324
chrysalis,future-increase-margin-4,604910,604277,602748,607706,2539,3
chrysalis-aot,future-increase-margin-4,592936,592493,592357,593958,887,3
haskell,future-increase-margin-4,246975,246975,246251,248578,4476,0
opshin,future-increase-margin-4,-1,-1,-1,-1,-1,0
plutigo,future-increase-margin-4,2202634,2202634,0,0,0,2724
plutuz,future-increase-margin-4,602108,599437,557103,1151072,36908,8305
scalus-cek,future-increase-margin-4,388634,388634,388634,388634,0,1
scalus-jit,future-increase-margin-4,806733,806733,806733,806733,0,1
uplc-turbo,future-increase-margin-4,400587,389578,382959,478485,24876,100
uplc-turbo-bc,future-increase-margin-4,271655,270558,268256,297041,4074,100
blaze-jsc,future-increase-margin-5,3849000,3849000,3143100,4976000,90836,130
blaze-v8,future-increase-margin-5,3907800,3907800,3204600,5388600,93396,128
chrysalis,future-increase-margin-5,923938,924410,916937,930467,6777,3
chrysalis-aot,future-increase-margin-5,913410,913436,912252,914541,1144,3
haskell,future-increase-margin-5,424968,424968,422620,427961,12030,0
opshin,future-increase-margin-5,-1,-1,-1,-1,-1,0
plutigo,future-increase-margin-5,3139346,3139346,0,0,0,1880
plutuz,future-increase-margin-5,873907,865232,813078,1446213,47395,5722
scalus-cek,future-increase-margin-5,706097,706097,706097,706097,0,1
scalus-jit,future-increase-margin-5,2266902,2266902,2266902,2266902,0,1
uplc-turbo,future-increase-margin-5,568244,569494,540366,632871,12620,100
uplc-turbo-bc,future-increase-margin-5,441717,440307,436223,509202,9494,100
blaze-jsc,future-pay-out-1,772700,772700,619300,1962900,16613,648
blaze-v8,future-pay-out-1,813700,813700,626100,2501800,17982,615
chrysalis,future-pay-out-1,282838,282309,280716,285489,2429,3
chrysalis-aot,future-pay-out-1,280526,279591,279424,282564,1766,3
haskell,future-pay-out-1,122855,122855,122123,124107,4134,0
opshin,future-pay-out-1,135940000,135940000,131050000,154670000,7700000,20
plutigo,future-pay-out-1,1090699,1090699,0,0,0,5583
plutuz,future-pay-out-1,260426,253966,244632,709986,16866,10000
scalus-cek,future-pay-out-1,192918,192918,192918,192918,0,1
scalus-jit,future-pay-out-1,44797,44797,44797,44797,0,1
uplc-turbo,future-pay-out-1,196875,189987,186773,235003,15307,100
uplc-turbo-bc,future-pay-out-1,144339,142849,141661,158458,2924,100
blaze-jsc,future-pay-out-2,1549100,1549100,1293200,2132300,28658,323
blaze-v8,future-pay-out-2,1602100,1602100,1328300,2214100,29158,313
chrysalis,future-pay-out-2,534649,531432,531231,541284,5747,3
chrysalis-aot,future-pay-out-2,523880,524049,523449,524143,376,3
haskell,future-pay-out-2,269881,269881,267437,274315,14650,0
opshin,future-pay-out-2,265570000,265570000,260800000,285450000,7880000,20
plutigo,future-pay-out-2,2177806,2177806,0,0,0,2784
plutuz,future-pay-out-2,462328,459111,442127,866850,17579,10000
scalus-cek,future-pay-out-2,433371,433371,433371,433371,0,1
scalus-jit,future-pay-out-2,119536,119536,119536,119536,0,1
uplc-turbo,future-pay-out-2,363711,358276,347390,462500,20589,100
uplc-turbo-bc,future-pay-out-2,305924,302227,298408,366338,8697,100
blaze-jsc,future-pay-out-3,1682000,1682000,1286300,2955800,46086,298
blaze-v8,future-pay-out-3,1618800,1618800,1318700,2806200,32052,309
chrysalis,future-pay-out-3,546196,548185,533262,557141,12063,3
chrysalis-aot,future-pay-out-3,526207,526716,525162,526744,905,3
haskell,future-pay-out-3,263114,263114,261527,265490,7960,0
opshin,future-pay-out-3,270850000,270850000,261140000,298520000,10900000,20
plutigo,future-pay-out-3,2197555,2197555,0,0,0,2732
plutuz,future-pay-out-3,468106,461656,443679,1817262,28034,10000
scalus-cek,future-pay-out-3,419852,419852,419852,419852,0,1
scalus-jit,future-pay-out-3,127514,127514,127514,127514,0,1
uplc-turbo,future-pay-out-3,355729,353185,348919,439687,10800,100
uplc-turbo-bc,future-pay-out-3,302158,300450,297988,338795,5219,100
blaze-jsc,future-pay-out-4,3728100,3728100,3087000,5070300,88728,135
blaze-v8,future-pay-out-4,3886000,3886000,3184700,5303800,94429,129
chrysalis,future-pay-out-4,937264,936649,933614,941529,3993,3
chrysalis-aot,future-pay-out-4,941524,941460,938972,944139,2583,3
haskell,future-pay-out-4,424326,424326,422132,432752,15501,0
opshin,future-pay-out-4,-1,-1,-1,-1,-1,0
plutigo,future-pay-out-4,3155883,3155883,0,0,0,1911
plutuz,future-pay-out-4,877209,874307,828824,1650876,33858,5700
scalus-cek,future-pay-out-4,688668,688668,688668,688668,0,1
scalus-jit,future-pay-out-4,1574538,1574538,1574538,1574538,0,1
uplc-turbo,future-pay-out-4,553454,555236,536844,601346,9513,100
uplc-turbo-bc,future-pay-out-4,441949,439513,436631,564481,14574,100
blaze-jsc,future-settle-early-1,728700,728700,610700,1289400,11804,687
blaze-v8,future-settle-early-1,749900,749900,622200,1694800,12598,667
