vm,script,mean_ns,median_ns,min_ns,max_ns,stddev_ns,iterations
opshin,auction_1-1,91390000,91390000,87480000,111170000,7430000,22
opshin,auction_1-2,342720000,342720000,326690000,406300000,19580000,20
opshin,auction_1-3,338080000,338080000,325730000,372740000,13090000,20
opshin,auction_1-4,108650000,108650000,105500000,127260000,6190000,20
opshin,auction_2-1,92060000,92060000,87960000,121940000,7830000,22
opshin,auction_2-2,338170000,338170000,326990000,361180000,9970000,20
opshin,auction_2-3,421700000,421700000,410540000,444220000,9920000,20
opshin,auction_2-4,337430000,337430000,326350000,354380000,10080000,20
opshin,auction_2-5,109160000,109160000,105730000,127980000,6280000,20
opshin,coop-1,15000000,15000000,12860000,32869999,4390000,134
opshin,coop-2,36370000,36370000,31150000,55380000,7520000,55
opshin,coop-3,35780000,35780000,30010000,64190000,7590000,56
opshin,coop-4,39900000,39900000,34000000,62230000,7810000,51
opshin,coop-5,40320000,40320000,33080000,63850000,8640000,50
opshin,coop-6,18240000,18240000,15860000,35470000,4830000,110
opshin,coop-7,17330000,17330000,14960000,35850000,5010000,117
opshin,crowdfunding-success-1,108830000,108830000,104230000,132360000,7280000,20
opshin,crowdfunding-success-2,113720000,113720000,104640000,174010000,16260000,20
opshin,crowdfunding-success-3,124070000,124070000,105340000,170460000,19070000,20
opshin,currency-1,138350000,138350000,132240000,156510000,7220000,20
opshin,escrow-redeem_1-1,185830000,185830000,176600000,205980000,9500000,20
opshin,escrow-redeem_1-2,185650000,185650000,175430000,206460000,9170000,20
opshin,escrow-redeem_2-1,211760000,211760000,201890000,237860000,10380000,20
opshin,escrow-redeem_2-2,208310000,208310000,201990000,227270000,8890000,20
opshin,escrow-redeem_2-3,220340000,220340000,201810000,291780000,28550000,20
opshin,escrow-refund-1,100200000,100200000,94280000,123170000,8920000,20
opshin,future-increase-margin-1,137720000,137720000,132500000,156760000,7260000,20
opshin,future-increase-margin-2,267490000,267490000,259660000,291950000,9660000,20
opshin,future-increase-margin-3,282910000,282910000,259510000,365080000,28510000,20
opshin,future-pay-out-1,135940000,135940000,131050000,154670000,7700000,20
opshin,future-pay-out-2,265570000,265570000,260800000,285450000,7880000,20
opshin,future-pay-out-3,270850000,270850000,261140000,298520000,10900000,20
opshin,future-settle-early-1,142070000,142070000,132300000,184840000,15400000,20
opshin,future-settle-early-2,270070000,270070000,260480000,311010000,14990000,20
opshin,future-settle-early-3,264740000,264740000,258760000,288760000,8950000,20
opshin,game-sm-success_1-1,219420000,219420000,207900000,240890000,11160000,20
opshin,game-sm-success_1-2,96220000,96220000,93590000,114710000,5970000,21
opshin,game-sm-success_1-3,359600000,359600000,321850000,462880000,44430000,20
opshin,game-sm-success_1-4,108330000,108330000,105270000,126330000,5910000,20
opshin,game-sm-success_2-1,218520000,218520000,207660000,245150000,11570000,20
opshin,game-sm-success_2-2,96350000,96350000,93330000,114500000,5660000,21
