vm,script,mean_ns,median_ns,min_ns,max_ns,stddev_ns,iterations
scalus-cek,auction_1-1,131344,131344,131344,131344,0,1
scalus-cek,auction_1-2,514608,514608,514608,514608,0,1
scalus-cek,auction_1-3,514909,514909,514909,514909,0,1
scalus-cek,auction_1-4,167255,167255,167255,167255,0,1
scalus-cek,auction_2-1,131201,131201,131201,131201,0,1
scalus-cek,auction_2-2,528344,528344,528344,528344,0,1
scalus-cek,auction_2-3,684646,684646,684646,684646,0,1
scalus-cek,auction_2-4,516400,516400,516400,516400,0,1
scalus-cek,auction_2-5,167597,167597,167597,167597,0,1
scalus-cek,crowdfunding-success-1,151984,151984,151984,151984,0,1
scalus-cek,crowdfunding-success-2,149195,149195,149195,149195,0,1
scalus-cek,crowdfunding-success-3,151776,151776,151776,151776,0,1
scalus-cek,currency-1,199838,199838,199838,199838,0,1
scalus-cek,escrow-redeem_1-1,269969,269969,269969,269969,0,1
scalus-cek,escrow-redeem_1-2,269166,269166,269166,269166,0,1
scalus-cek,escrow-redeem_2-1,318579,318579,318579,318579,0,1
scalus-cek,escrow-redeem_2-2,310932,310932,310932,310932,0,1
scalus-cek,escrow-redeem_2-3,316805,316805,316805,316805,0,1
scalus-cek,escrow-refund-1,118070,118070,118070,118070,0,1
scalus-cek,future-increase-margin-1,199818,199818,199818,199818,0,1
scalus-cek,future-increase-margin-2,433150,433150,433150,433150,0,1
scalus-cek,future-increase-margin-3,416918,416918,416918,416918,0,1
scalus-cek,future-increase-margin-4,388634,388634,388634,388634,0,1
scalus-cek,future-increase-margin-5,706097,706097,706097,706097,0,1
scalus-cek,future-pay-out-1,192918,192918,192918,192918,0,1
scalus-cek,future-pay-out-2,433371,433371,433371,433371,0,1
scalus-cek,future-pay-out-3,419852,419852,419852,419852,0,1
scalus-cek,future-pay-out-4,688668,688668,688668,688668,0,1
scalus-cek,future-settle-early-1,199806,199806,199806,199806,0,1
scalus-cek,future-settle-early-2,417360,417360,417360,417360,0,1
