vm,script,mean_ns,median_ns,min_ns,max_ns,stddev_ns,iterations
scalus-jit,auction_1-1,36624,36624,36624,36624,0,1
scalus-jit,auction_1-2,969138,969138,969138,969138,0,1
scalus-jit,auction_1-3,748578,748578,748578,748578,0,1
scalus-jit,auction_1-4,43922,43922,43922,43922,0,1
scalus-jit,auction_2-1,34061,34061,34061,34061,0,1
scalus-jit,auction_2-2,1082084,1082084,1082084,1082084,0,1
scalus-jit,auction_2-3,1036985,1036985,1036985,1036985,0,1
scalus-jit,auction_2-4,727775,727775,727775,727775,0,1
scalus-jit,auction_2-5,50414,50414,50414,50414,0,1
scalus-jit,crowdfunding-success-1,37124,37124,37124,37124,0,1
scalus-jit,crowdfunding-success-2,37163,37163,37163,37163,0,1
scalus-jit,crowdfunding-success-3,38748,38748,38748,38748,0,1
scalus-jit,currency-1,36908,36908,36908,36908,0,1
scalus-jit,escrow-redeem_1-1,102650,102650,102650,102650,0,1
scalus-jit,escrow-redeem_1-2,71475,71475,71475,71475,0,1
scalus-jit,escrow-redeem_2-1,81629,81629,81629,81629,0,1
scalus-jit,escrow-redeem_2-2,103589,103589,103589,103589,0,1
scalus-jit,escrow-redeem_2-3,87224,87224,87224,87224,0,1
scalus-jit,escrow-refund-1,19342,19342,19342,19342,0,1
scalus-jit,future-increase-margin-1,37854,37854,37854,37854,0,1
scalus-jit,future-increase-margin-2,127434,127434,127434,127434,0,1
scalus-jit,future-increase-margin-3,119031,119031,119031,119031,0,1
scalus-jit,future-increase-margin-4,806733,806733,806733,806733,0,1
scalus-jit,future-increase-margin-5,2266902,2266902,2266902,2266902,0,1
scalus-jit,future-pay-out-1,44797,44797,44797,44797,0,1
scalus-jit,future-pay-out-2,119536,119536,119536,119536,0,1
scalus-jit,future-pay-out-3,127514,127514,127514,127514,0,1
scalus-jit,future-pay-out-4,1574538,1574538,1574538,1574538,0,1
scalus-jit,future-settle-early-1,39482,39482,39482,39482,0,1
scalus-jit,future-settle-early-2,135224,135224,135224,135224,0,1
scalus-jit,future-settle-early-3,122044,122044,122044,122044,0,1
scalus-jit,future-settle-early-4,1531153,1531153,1531153,1531153,0,1
scalus-jit,game-sm-success_1-1,486542,486542,486542,486542,0,1
scalus-jit,game-sm-success_1-2,34016,34016,34016,34016,0,1
scalus-jit,game-sm-success_1-3,630874,630874,630874,630874,0,1
scalus-jit,game-sm-success_1-4,40866,40866,40866,40866,0,1
scalus-jit,game-sm-success_2-1,459599,459599,459599,459599,0,1
scalus-jit,game-sm-success_2-2,36617,36617,36617,36617,0,1
scalus-jit,game-sm-success_2-3,669712,669712,669712,669712,0,1
scalus-jit,game-sm-success_2-4,39266,39266,39266,39266,0,1
